year_url,title,description,pdf_link,pdf_name,region,year,land_surface_ha,power_mwc,project_type,nom_commune,dept,land_surface_ha_title,power_mwc_title,longitude,latitude
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-auvergne-rhone-a1416.html,Projet de parc agrivoltaïque porté par la société Photosol sur les communes de Frugères-les-Mines et Sainte-Florine (43),projet de parc agrivoltaique porté par la société photosol sur les communes de frugères-les-mines et sainte-florine (43) projet porté par la société photosol (haute-loire) avis du 24 juin 2025 / 2025-ara-ap-1885 2025apara77 pdf - 645.2 kio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/20250609-ap-1885-pv-frugereslesmines_sainteflorine-43_publication.pdf,20250609-ap-1885-pv-frugereslesmines_sainteflorine-43_publication.pdf,Auvergne-Rhône-Alpes,2025,8.2,3.3,agrivoltaïque,Sainte-Florine,43,,,3.30958888923,45.4018591959
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-auvergne-rhone-a1416.html,Implantation d’un parc agrivoltaïque sur la commune de Noailly (42),implantation d’un parc agrivoltaique sur la commune de noailly (42) projet porté par la société photosol développement (75) avis du 17 juin 2025 / 2025-ara-ap-1883 2025apara70 pdf - 3.1 mio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/250617_aparaxx_1883_agripv_noailly_42.pdf,250617_aparaxx_1883_agripv_noailly_42.pdf,Auvergne-Rhône-Alpes,2025,54.9,12.2,agrivoltaïque,Noailly,42,,,4.00417536538,46.1414386815
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-auvergne-rhone-a1416.html,"Implantation d’un parc photovoltaïque aux lieux-dits « Les Poiriers », « La Goutte Charnay », « La Bruyère Charbon » et « Château Renard » porté par Photosol sur la commune de Diou (03)","implantation d’un parc photovoltaique aux lieux-dits « les poiriers », « la goutte charnay », « la bruyère charbon » et « château renard » porté par photosol sur la commune de diou (03) projet porté par l’entreprise photosol (allier) avis du 10 juin 2025 / 2025-ara-ap-1879 2025apara69 pdf - 2.1 mio",https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/ap-1879-parcpv-diou_03__publication.pdf,ap-1879-parcpv-diou_03__publication.pdf,Auvergne-Rhône-Alpes,2025,268.0,44.3,photovoltaïque,Diou,03,,,3.7367345302,46.5226236257
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-auvergne-rhone-a1416.html,Implantation d’un parc photovoltaïque au sol sur la commune d’Etroussat (03),implantation d’un parc photovoltaique au sol sur la commune d’etroussat (03) projet porté par la société neoen (paris) avis du 10 juin 2025 / 2025-ara-ap-1877 2025apara67 pdf - 1.1 mio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/250610_aparaxx_1877_centralepv_etroussat_03.pdf,250610_aparaxx_1877_centralepv_etroussat_03.pdf,Auvergne-Rhône-Alpes,2025,96.25,33.3,photovoltaïque,Etroussat,03,,,,
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-auvergne-rhone-a1416.html,Parc photovoltaïque au sol sur les communes de Bayet et Saint-Didier-la-Forêt (03),parc photovoltaique au sol sur les communes de bayet et saint-didier-la-forêt (03) projet porté par la société photosol (allier) avis du 06 juin 2025 / 2025-ara-ap-1876 2025apara64 pdf - 595.6 kio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/20250606-ara-ap-1876_vymbayet_st_didier_03_delibere.pdf,20250606-ara-ap-1876_vymbayet_st_didier_03_delibere.pdf,Auvergne-Rhône-Alpes,2025,60.0,24.2,photovoltaïque,Bayet,03,,,3.27682744078,46.257529442
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-auvergne-rhone-a1416.html,Parc photovoltaïque au sol sur les communes de Bayet et Saint-Didier-la-Forêt (03),parc photovoltaique au sol sur les communes de bayet et saint-didier-la-forêt (03) projet porté par la société photosol (allier) avis du 06 juin 2025 / 2025-ara-ap-1876 2025apara64 pdf - 595.6 kio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/20250606-ara-ap-1876_vymbayet_st_didier_03_delibere.pdf,20250606-ara-ap-1876_vymbayet_st_didier_03_delibere.pdf,Auvergne-Rhône-Alpes,2025,60.0,24.2,photovoltaïque,Saint-Didier-la-Forêt,03,,,3.33625437059,46.2294445001
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-auvergne-rhone-a1416.html,Implantation d’une centrale photovoltaïque flottante à Lescheroux (01),implantation d’une centrale photovoltaique flottante à lescheroux (01) projet porté par la société plenitude (rhône) avis du 3 juin 2025 / 2025-ara-ap-1874 2025apara63 pdf - 1.5 mio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/20250603_apara1874_pvflottant_lescheroux_01_delibere.pdf,20250603_apara1874_pvflottant_lescheroux_01_delibere.pdf,Auvergne-Rhône-Alpes,2025,42.0,30.0,photovoltaïque,Lescheroux,01,,,5.15107164478,46.4114892731
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-auvergne-rhone-a1416.html,Implantation d’un parc photovoltaïque au sol et flottant porté par la Société GDSOL à Pierrelatte (69),implantation d’un parc photovoltaique au sol et flottant porté par la société gdsol à pierrelatte (69) projet porté par la société gdsol (drôme) avis du 26 mai 2025 / 2025-ara-ap-1687 2025apara58 pdf - 759 kio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/250526-apara-1867-centralepv-pierrelatte-26_delibere.pdf,250526-apara-1867-centralepv-pierrelatte-26_delibere.pdf,Auvergne-Rhône-Alpes,2025,35.0,15.8,photovoltaïque,Pierrelatte,69,,,,
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-auvergne-rhone-a1416.html,Implantation d’un parc photovoltaïque sur la commune de Saint-Christophe-sur-Dolaizon (43),implantation d’un parc photovoltaique sur la commune de saint-christophe-sur-dolaizon (43) projet porté par la société enoe développement (haute-loire) avis du 23 mai 2025 / 2025-ara-ap-1865 2025apara55 pdf - 879.8 kio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/ap1865-parcpv_stchristophesurdolaizon_43_publication.pdf,ap1865-parcpv_stchristophesurdolaizon_43_publication.pdf,Auvergne-Rhône-Alpes,2025,2500.0,2.1,photovoltaïque,Saint-Christophe-sur-Dolaizon,43,,,,
https://www.mrae.developpement-durable.gouv.fr/avis-rendus-sur-projets-de-la-mrae-auvergne-rhone-a1416.html,Parc agrivoltaïque sur la commune de Grâne (26),parc agrivoltaique sur la commune de grâne (26) projet porté par statkraft renouvelables (drôme) avis du 12 mai 2025 / 2025-ara-ap-1859 2025apara51 pdf - 2.2 mio,https://www.mrae.developpement-durable.gouv.fr/IMG/pdf/20250505-ap-1859-centraleagrivoltaique-grane-26_vf.pdf,20250505-ap-1859-centraleagrivoltaique-grane-26_vf.pdf,Auvergne-Rhône-Alpes,2025,31.4,12.5,agrivoltaïque,Grâne,26,,,,
